target_id	length	eff_length	est_counts	tpm
Solyc02g081070.3.1	2982	2803	88	16.7373
Solyc08g067420.3.1	2443	2264	67	15.777
Solyc05g021160.1.1	594	415	0	0
Solyc04g005840.1.1	1500	1321	0	0
Solyc07g021020.3.1	1818	1639	1	0.325273
Solyc09g018365.1.1	3001	2822	0	0
Solyc07g055220.2.1	1585	1406	4	1.51671
Solyc02g087440.3.1	780	601	0	0
Solyc04g078470.3.1	1547	1368	0	0
Solyc03g114620.1.1	306	127	0	0
Solyc04g050200.1.1	459	280	0	0
Solyc02g070170.1.1	1608	1429	2	0.746147
Solyc10g007010.1.1	240	61.0822	0	0
Solyc01g006070.2.1	959	780	0	0
Solyc06g081980.1.1	930	751	201	142.686
Solyc10g009310.3.1	2003	1824	0	0
Solyc03g093145.1.1	711	532	0	0
Solyc01g073950.3.1	2339	2160	331	81.696
Solyc09g082830.3.1	3625	3446	0	0
Solyc05g051140.2.1	204	29.2345	0	0
Solyc01g057310.3.1	5127	4948	14	1.50843
Solyc02g087720.1.1	2037	1858	73	20.9461
Solyc10g047720.1.1	528	349	0	0
Solyc09g063150.3.1	984	805	52	34.4377
Solyc09g057660.3.1	2579	2400	332	73.7486
Solyc01g056693.1.1	669	490	0	0
Solyc02g083580.3.1	3719	3540	242.566	36.5303
Solyc11g011370.2.1	3991	3812	16	2.23766
Solyc03g033830.2.1	1214	1035	0	0
Solyc12g013770.2.1	2652	2473	0	0
Solyc08g007005.1.1	297	118	0	0
Solyc06g083830.3.1	5176	4997	207.914	22.182
Solyc04g079100.3.1	4555	4376	149	18.1525
Solyc03g063305.1.1	518	339	0	0
Solyc09g025260.3.1	3567	3388	295	46.42
Solyc08g062620.3.1	691	512	11	11.4538
Solyc02g089230.3.1	1123	944	25	14.1187
Solyc07g026670.3.1	2960	2781	35	6.70956
Solyc08g060920.3.1	1202	1023	51	26.5779
Solyc07g042540.3.1	491	312	0	0
Solyc03g093480.3.1	7816	7637	171	11.9371
Solyc11g011720.1.1	279	100	0	0
Solyc06g067900.2.1	1295	1116	1	0.477708
Solyc05g018566.1.1	402	223	0	0
Solyc02g063060.3.1	2741	2562	11	2.28897
Solyc11g009000.2.1	1219	1040	96	49.2113
Solyc09g064340.1.1	318	139	0	0
Solyc02g078320.2.1	912	733	12	8.72778
Solyc10g055460.2.1	1309	1130	1	0.471789
Solyc03g059235.1.1	906	727	0	0
Solyc02g005570.1.1	519	340	0	0
Solyc09g007900.3.1	4463	4284	29.606	3.68431
Solyc01g108880.3.1	1732	1553	691	237.21
Solyc01g102330.3.1	816	637	53	44.3571
Solyc08g082580.3.1	892	713	128	95.7078
Solyc05g025680.2.1	789	610	0	0
Solyc01g094655.1.1	787	608	0	0
Solyc05g009875.1.1	798	619	47	40.4794
Solyc06g082300.3.1	1613	1434	115	42.7539
Solyc08g068940.1.1	267	88.0006	0	0
Solyc02g087920.3.1	1152	973	0	0
Solyc05g009530.3.1	1906	1727	25	7.71746
Solyc12g036500.2.1	2259	2080	0	0
Solyc08g006155.1.1	494	315	0	0
Solyc02g036390.1.1	2358	2179	0	0
Solyc02g083540.3.1	2184	2005	1	0.265896
Solyc01g015080.3.1	2072	1893	0	0
Solyc11g005830.2.1	1994	1815	14.5128	4.26287
Solyc11g069925.1.1	4003	3824	58.3687	8.13746
Solyc10g083520.2.1	1045	866	101	62.1771
Solyc07g042490.1.1	393	214	7	17.4386
Solyc02g061700.1.1	420	241	0	0
Solyc06g050790.3.1	2401	2222	34	8.15758
Solyc02g032970.3.1	4591	4412	159	19.2127
Solyc02g068220.1.1	273	94.0001	0	0
Solyc11g005340.2.1	1586	1407	0	0
Solyc10g017510.3.1	2165	1986	4	1.07376
Solyc11g013480.2.1	2517	2338	12	2.7363
Solyc10g047778.1.1	432	253	0	0
Solyc04g080680.3.1	1456	1277	14	5.84472
Solyc07g056540.3.1	3265	3086	1248	215.598
Solyc03g034320.3.1	2334	2155	131	32.4079
Solyc04g053027.1.1	1389	1210	0	0
Solyc04g072060.3.1	1306	1127	77	36.4245
Solyc09g072580.3.1	1337	1158	107	49.2609
Solyc12g094460.2.1	2025	1846	2	0.577597
Solyc07g032170.3.1	936	757	24	16.9022
Solyc07g019480.1.1	972	793	0	0
Solyc01g111270.3.1	2391	2212	141	33.9829
Solyc09g013080.3.1	3124	2945	509	92.1423
Solyc12g088730.2.1	1396	1217	72	31.5405
Solyc08g023273.1.1	570	391	0	0
Solyc05g044480.3.1	2986	2807	32.622	6.19576
Solyc04g079800.3.1	2422	2243	65	15.4494
Solyc10g007950.3.1	2715	2536	58	12.1929
Solyc01g010930.3.1	2929	2750	7	1.35704
Solyc01g087860.2.1	864	685	2	1.55656
Solyc10g005980.1.1	1719	1540	0	0
Solyc11g011490.2.1	1722	1543	40	13.8204
Solyc12g010545.1.1	411	232	0	0
Solyc12g006110.2.1	1079	900	0	0
Solyc06g010060.1.1	339	160	114.91	382.883
Solyc09g082480.2.1	600	421	0	0
Solyc03g094130.1.1	429	250	0	0
Solyc03g119240.3.1	3455	3276	30	4.88207
Solyc04g049710.3.1	1209	1030	36	18.6334
Solyc10g036680.1.1	429	250	0	0
Solyc10g019140.2.1	3208	3029	7.62471	1.34199
Solyc01g101035.1.1	246	67.0317	0	0
Solyc07g015855.1.1	96	4.87155	0	0
Solyc12g016215.1.1	368	189	0	0
Solyc11g065647.1.1	2046	1867	0	0
Solyc03g121410.3.1	2917	2738	73	14.214
Solyc03g097630.3.1	1832	1653	141	45.475
Solyc12g019940.1.1	291	112	0	0
Solyc11g020830.1.1	243	64.0516	0	0
Solyc04g015730.2.1	876	697	0	0
Solyc05g054860.1.1	2436	2257	110	25.9829
Solyc09g064560.1.1	798	619	0	0
Solyc06g061100.3.1	2892	2713	14	2.75109
Solyc04g024750.1.1	261	82.002	0	0
Solyc02g080320.3.1	7691	7512	80.9645	5.746
Solyc02g071640.2.1	2643	2464	0	0
Solyc04g055180.3.1	1639	1460	79	28.847
Solyc06g053460.2.1	1612	1433	5.78221	2.15117
Solyc11g065760.2.1	835	656	0	0
Solyc03g082570.3.1	1372	1193	23.8173	10.6434
Solyc06g076035.1.1	921	742	0	0
Solyc01g086700.3.1	2187	2008	0	0
Solyc07g053150.3.1	870	691	16	12.3444
Solyc12g056470.1.1	225	46.6066	0	0
Solyc02g088370.1.1	171	13.7365	0	0
Solyc06g053550.3.1	1085	906	1	0.588435
Solyc09g065457.1.1	508	329	27	43.7517
Solyc07g018290.3.1	1995	1816	0	0
Solyc08g028970.3.1	1761	1582	0	0
Solyc03g044625.1.1	1459	1280	0	0
Solyc03g007275.1.1	222	43.8484	0	0
Solyc06g036100.3.1	2702	2523	37	7.81828
Solyc05g044560.1.1	177	15.5846	0	0
Solyc12g005780.2.1	1947	1768	96	28.9478
Solyc08g066740.3.1	5920	5741	10.176	0.944968
Solyc03g117010.3.1	3721	3542	85	12.7937
Solyc02g088010.3.1	2392	2213	35	8.43166
Solyc06g071190.3.1	2696	2517	0	0
Solyc12g088895.1.1	1236	1057	6.48282	3.26976
Solyc06g071990.3.1	1219	1040	3	1.53785
Solyc12g044955.1.1	309	130	0	0
Solyc03g064010.3.1	2387	2208	4	0.965801
Solyc01g011393.1.1	444	265	0	0
Solyc02g055560.1.1	228	49.4247	0	0
Solyc01g108860.3.1	1236	1057	0	0
Solyc10g006153.1.1	1240	1061	8	4.01977
Solyc10g047990.2.1	702	523	0	0
Solyc01g096050.3.1	1842	1663	436	139.772
Solyc05g009765.1.1	336	157	0	0
Solyc10g006240.3.1	1378	1199	45	20.0088
Solyc01g057045.1.1	1326	1147	0	0
Solyc02g085285.1.1	288	109	0	0
Solyc05g008250.2.1	845	666	0	0
Solyc05g052330.2.1	834	655	0	0
Solyc11g020060.2.1	1597	1418	9.73455	3.65988
Solyc10g018775.1.1	1986	1807	0	0
Solyc06g018050.3.1	1723	1544	62	21.4078
Solyc06g008663.1.1	501	322	0	0
Solyc07g039553.1.1	657	478	0	0
Solyc02g038720.2.1	423	244	0	0
Solyc09g075800.3.1	3262	3083	177	30.6074
Solyc05g012120.3.1	1282	1103	30	14.5001
Solyc08g065450.2.1	2957	2778	0	0
Solyc01g080890.2.1	620	441	11	13.2978
Solyc04g075015.1.1	849	670	0	0
Solyc05g008530.3.1	1561	1382	111.405	42.9758
Solyc06g074620.3.1	972	793	42	28.236
Solyc08g007190.3.1	3323	3144	74	12.548
Solyc07g054080.2.1	1032	853	129	80.6246
Solyc11g010520.1.1	321	142	0	0
Solyc02g061960.3.1	3843	3664	35	5.0926
Solyc10g076870.2.1	3320	3141	444	75.3601
Solyc12g008660.1.1	1218	1039	41	21.0375
Solyc07g018200.1.1	960	781	0	0
Solyc01g044520.2.1	1250	1071	0	0
Solyc01g056640.1.1	159	10.9088	0	0
Solyc06g065475.1.1	836	657	72	58.4243
Solyc01g110170.1.1	240	61.0822	0	0
Solyc08g082160.3.1	690	511	0	0
Solyc02g067120.3.1	1534	1355	40	15.7379
Solyc03g058365.1.1	528	349	0	0
Solyc07g021060.1.1	135	7.48819	0	0
Solyc12g013733.1.1	711	532	0	0
Solyc04g051517.1.1	357	178	0	0
Solyc06g019150.1.1	627	448	0	0
Solyc10g074880.2.1	999	820	81.4669	52.9656
Solyc01g017130.1.1	231	52.2911	0	0
Solyc11g006310.2.1	3099	2920	0	0
Solyc08g062627.1.1	1131	952	0	0
Solyc01g017150.1.1	165	12.1958	0	0
Solyc12g089130.2.1	1339	1160	0	0
Solyc02g080615.1.1	4634	4455	2	0.239337
Solyc11g013085.1.1	695	516	3	3.09955
Solyc04g051397.1.1	942	763	2	1.39744
Solyc09g055540.1.1	645	466	3	3.43212
Solyc09g007560.3.1	864	685	95	73.9366
Solyc05g023837.1.1	336	157	5	16.9784
Solyc08g076090.3.1	2332	2153	96	23.7714
Solyc02g093365.1.1	4313	4134	318.797	41.1122
Solyc04g078630.3.1	1673	1494	4	1.42737
Solyc08g066230.1.1	102	5.14791	0	0
Solyc05g016160.1.1	180	16.6423	0	0
Solyc09g015385.1.1	183	17.7996	0	0
Solyc09g008740.1.1	534	355	0	0
Solyc03g043870.3.1	2383	2204	21	5.07966
Solyc02g022938.1.1	312	133	0	0
Solyc09g074130.2.1	1989	1810	0	0
Solyc11g032072.1.1	246	67.0317	0	0
Solyc11g010660.2.1	2514	2335	255	58.221
Solyc01g106105.1.1	300	121	0	0
Solyc03g096304.1.1	582	403	0	0
Solyc01g066517.1.1	935	756	0	0
Solyc02g031900.2.1	4265	4086	527.882	68.8756
Solyc05g055110.3.1	4827	4648	93	10.667
Solyc02g014547.1.1	975	796	0	0
Solyc08g078753.1.1	1220	1041	27	13.8274
Solyc03g078020.3.1	234	55.1953	1	9.65884
Solyc09g075420.3.1	830	651	82	67.1521
Solyc05g006145.1.1	534	355	0	0
Solyc04g050955.1.1	522	343	23	35.7487
Solyc03g007690.1.1	1794	1615	36	11.8838
Solyc09g083090.3.1	1305	1126	49.6364	23.5011
Solyc03g121980.3.1	2394	2215	573.438	138.019
Solyc02g090850.3.1	2273	2094	846	215.387
Solyc09g055510.1.1	375	196	0	0
Solyc10g050620.1.1	222	43.8484	0	0
Solyc04g077070.1.1	651	472	0	0
Solyc04g078620.3.1	804	625	88	75.0636
Solyc06g011297.1.1	321	142	0	0
Solyc09g089990.3.1	687	508	0	0
Solyc10g048093.1.1	447	268	0	0
Solyc06g064440.3.1	1779	1600	12	3.99842
Solyc12g015680.1.1	594	415	2	2.56926
Solyc11g045435.1.1	252	73.0112	0	0
Solyc01g095060.3.1	1005	826	8	5.16341
Solyc06g075940.1.1	561	382	0	0
Solyc12g077370.2.1	1464	1285	0	0
Solyc02g030215.1.1	315	136	0	0
Solyc04g071350.3.1	4493	4314	318	39.2983
Solyc11g069140.2.1	931	752	0	0
Solyc01g099130.3.1	2005	1826	237.684	69.3946
Solyc05g050860.1.1	1446	1267	1	0.420775
Solyc09g010060.3.1	3291	3112	3	0.513935
Solyc10g083120.2.1	2122	1943	290.512	79.711
Solyc03g081260.3.1	3027	2848	1.11792	0.209265
Solyc05g025927.1.1	180	16.6423	0	0
Solyc05g054530.1.1	906	727	6	4.39991
Solyc04g071560.3.1	1617	1438	22	8.15625
Solyc03g097490.3.1	1632	1453	1246	457.171
Solyc06g065755.1.1	804	625	0	0
Solyc10g086750.1.1	483	304	0	0
Solyc08g005970.3.1	2760	2581	481	99.3536
Solyc03g013302.1.1	491	312	0	0
Solyc06g025415.1.1	753	574	0	0
Solyc01g107200.3.1	3538	3359	1067	169.348
Solyc03g115730.3.1	1282	1103	45	21.7502
Solyc05g009550.3.1	2706	2527	891	187.975
Solyc02g090810.3.1	631	452	1	1.17947
Solyc03g121140.3.1	2706	2527	55	11.6034
Solyc06g007465.1.1	261	82.002	0	0
Solyc01g008020.3.1	1606	1427	23	8.59272
Solyc03g044240.2.1	480	301	0	0
Solyc08g074230.1.1	816	637	25	20.9232
Solyc12g042355.1.1	717	538	0	0
Solyc10g076710.2.1	2512	2333	21	4.79878
Solyc06g073830.1.1	555	376	2	2.83576
Solyc06g083710.2.1	3322	3143	5	0.84811
Solyc11g007530.2.1	1106	927	4	2.30042
Solyc02g030660.2.1	111	5.62895	0	0
Solyc06g067920.3.1	1441	1262	117	49.4257
Solyc05g006920.3.1	2211	2032	140	36.7309
Solyc12g062460.1.1	174	14.6185	0	0
Solyc05g018237.1.1	1017	838	2.00087	1.27292
Solyc05g025893.1.1	1131	952	0	0
Solyc11g040115.1.1	1755	1576	0	0
Solyc11g068350.2.1	1362	1183	0	0
Solyc04g018177.1.1	864	685	0	0
Solyc03g123760.3.1	3029	2850	191	35.7285
Solyc07g006460.1.1	1458	1279	0	0
Solyc07g006090.2.1	366	187	0	0
Solyc02g089115.1.1	702	523	29	29.5613
Solyc03g123660.3.1	985	806	139	91.9404
Solyc09g064320.3.1	1010	831	15	9.62314
Solyc05g010510.1.1	675	496	0	0
Solyc03g116690.3.1	768	589	0	0
Solyc12g007070.2.1	1852	1673	315	100.379
Solyc01g014743.1.1	1212	1033	0	0
Solyc02g091627.1.1	408	229	0	0
Solyc05g009750.1.1	2058	1879	0	0
Solyc08g065880.3.1	4722	4543	117.457	13.7836
Solyc01g009830.3.1	1184	1005	0	0
Solyc07g062170.2.1	1020	841	6	3.80349
Solyc01g006170.3.1	1103	924	73.4856	42.3991
Solyc12g019751.1.1	429	250	0	0
Solyc01g103990.3.1	8155	7976	1803.63	120.556
Solyc01g021730.2.1	1066	887	0	0
Solyc06g053560.3.1	2566	2387	187.008	41.7671
Solyc06g083085.1.1	186	19.0638	0	0
Solyc07g005690.3.1	1837	1658	434	139.551
Solyc07g018070.3.1	3572	3393	0	0
Solyc02g068520.1.1	162	11.5236	0	0
Solyc02g072397.1.1	537	358	0	0
Solyc11g072070.2.1	1499	1320	75	30.291
Solyc12g008920.2.1	3199	3020	0	0
Solyc06g008800.2.1	3183	3004	13.9008	2.46699
Solyc01g109940.3.1	1702	1523	760.497	266.21
Solyc12g056110.2.1	2386	2207	90	21.7404
Solyc06g074050.2.1	1126	947	5	2.81479
Solyc05g051710.3.1	691	512	0	0
Solyc10g054870.2.1	2347	2168	72.4004	17.8036
Solyc05g015420.3.1	1569	1390	49	18.7935
Solyc02g064990.3.1	2080	1901	38	10.6568
Solyc03g116150.3.1	5055	4876	93	10.1682
Solyc11g030475.1.1	378	199	0	0
Solyc06g065055.1.1	285	106	0	0
Solyc01g081590.3.1	1766	1587	0	0
Solyc05g053740.3.1	2502	2323	26.9442	6.18362
Solyc02g086404.1.1	501	322	0	0
Solyc06g005990.3.1	5768	5589	170.005	16.2164
Solyc07g039200.3.1	2452	2273	202.282	47.4443
Solyc06g075760.2.1	800	621	0	0
Solyc05g021370.2.1	1159	980	0	0
Solyc08g081180.3.1	2277	2098	297	75.4706
Solyc05g050420.1.1	390	211	0	0
Solyc09g074235.1.1	207	31.3862	0	0
Solyc04g082830.3.1	1553	1374	52	20.1764
Solyc05g025710.1.1	180	16.6423	0	0
Solyc01g103245.1.1	1392	1213	30.7909	13.5328
Solyc01g009235.1.1	4222	4043	62	8.17551
Solyc09g005970.1.1	2217	2038	1	0.261591
Solyc02g030180.1.1	234	55.1953	3	28.9765
Solyc01g005775.1.1	2449	2270	0	0
Solyc01g100910.3.1	1653	1474	0	0
Solyc06g075860.2.1	1111	932	0	0
Solyc03g005130.2.1	2133	1954	228	62.2067
Solyc01g099980.3.1	3494	3315	5	0.804106
Solyc04g018140.1.1	222	43.8484	0	0
Solyc07g022900.3.1	1356	1177	8	3.6236
Solyc10g038158.1.1	672	493	0	0
Solyc07g054760.1.1	252	73.0112	27.2245	198.791
Solyc04g050910.1.1	801	622	0	0
Solyc03g078010.1.1	501	322	1	1.65566
Solyc11g007050.1.1	303	124	0	0
Solyc10g049285.1.1	768	589	0	0
Solyc12g089280.2.1	4000	3821	130.297	18.1796
Solyc04g005120.3.1	947	768	36.3996	25.2675
Solyc06g062960.2.1	856	677	16	12.5996
Solyc09g061620.3.1	1134	955	101	56.3825
Solyc11g028010.2.1	1509	1330	290	116.245
Solyc09g098590.3.1	7380	7201	308.189	22.8166
Solyc01g111250.3.1	1018	839	19	12.0731
Solyc01g060030.3.1	1533	1354	585	230.337
Solyc03g013330.1.1	297	118	1	4.51798
Solyc12g006420.2.1	3960	3781	118.284	16.678
Solyc09g065940.3.1	845	666	95.3878	76.3564
Solyc01g098240.2.1	5538	5359	192	19.1005
Solyc07g052580.1.1	1302	1123	0	0
Solyc08g007360.3.1	5246	5067	250.973	26.406
Solyc12g094440.2.1	1224	1045	0	0
Solyc08g068870.3.1	1488	1309	1	0.407274
Solyc09g090160.3.1	4259	4080	286	37.3708
Solyc10g054000.1.1	231	52.2911	1	10.1953
Solyc01g091435.1.1	276	97.0001	0	0
Solyc03g007620.3.1	1895	1716	122	37.9026
Solyc03g117543.1.1	936	757	0	0
Solyc12g055940.2.1	3451	3272	89	14.5012
Solyc03g113520.3.1	2537	2358	94	21.2525
Solyc08g016180.3.1	1145	966	756	417.226
Solyc07g039557.1.1	564	385	0	0
Solyc10g009580.3.1	1347	1168	29	13.2368
Solyc09g008290.3.1	634	455	53.0737	62.1863
Solyc04g017950.1.1	171	13.7365	0	0
Solyc02g078215.1.1	216	38.5618	0	0
Solyc01g009330.1.1	1281	1102	0	0
Solyc06g048430.3.1	1380	1201	13.2204	5.86853
Solyc09g059996.1.1	1500	1321	0	0
Solyc03g117900.3.1	693	514	34	35.2649
Solyc08g006480.3.1	1726	1547	458.32	157.945
Solyc02g089670.3.1	4061	3882	0	0
Solyc07g052010.2.1	1652	1473	0	0
Solyc07g066540.1.1	603	424	0	0
Solyc02g064840.1.1	189	20.4424	0	0
Solyc12g056980.1.1	924	745	11	7.8716
Solyc02g044045.1.1	366	187	41	116.888
Solyc07g041685.1.1	567	388	0	0
Solyc12g088480.2.1	1972	1793	5	1.48668
Solyc02g084470.1.1	621	442	0	0
Solyc01g057257.1.1	213	36.0583	0	0
Solyc12g017780.2.1	330	151	0	0
Solyc10g047640.2.1	1343	1164	47	21.5264
Solyc04g056600.3.1	2607	2428	94	20.6398
Solyc01g093970.3.1	3142	2963	33	5.93757
Solyc07g054030.1.1	558	379	0	0
Solyc04g072930.1.1	1023	844	136	85.9059
Solyc12g088010.2.1	8746	8567	5	0.311149
Solyc11g068980.2.1	1299	1120	7	3.33201
Solyc02g062780.3.1	5583	5404	53	5.22862
Solyc06g008930.3.1	603	424	0	0
Solyc06g008550.1.1	345	166	0	0
Solyc03g063280.3.1	2374	2195	237.758	57.7466
Solyc03g082720.3.1	929	750	14	9.95161
Solyc10g083800.2.1	3405	3226	100	16.5258
Solyc11g005620.1.1	1044	865	119	73.3428
Solyc09g030360.2.1	96	4.87155	0	0
Solyc10g005590.3.1	1358	1179	314	141.985
Solyc07g049710.3.1	763	584	26	23.7349
Solyc10g080270.1.1	231	52.2911	0	0
Solyc11g044380.1.1	432	253	0	0
Solyc03g013440.3.1	1701	1522	0	0
Solyc01g008925.1.1	921	742	7	5.02945
Solyc01g099680.3.1	880	701	329	250.21
Solyc04g008350.1.1	1182	1003	0	0
Solyc10g050220.2.1	1194	1015	12	6.30292
Solyc05g016503.1.1	705	526	0	0
Solyc05g007830.3.1	925	746	13	9.29033
Solyc01g095870.2.1	4385	4206	2	0.253506
Solyc03g119230.1.1	801	622	3	2.57133
Solyc07g020910.2.1	3274	3095	0	0
Solyc11g020910.2.1	3480	3301	7	1.13052
Solyc02g085940.3.1	442	263	0	0
Solyc06g063210.3.1	5982	5803	2	0.18374
Solyc12g044657.1.1	483	304	0	0
Solyc02g069170.2.1	1706	1527	7	2.44391
Solyc01g067610.3.1	532	353	1	1.51026
Solyc01g087770.3.1	930	751	0	0
Solyc04g028400.2.1	714	535	0	0
Solyc01g017750.1.1	459	280	0	0
Solyc10g074630.2.1	672	493	33	35.6857
Solyc09g010050.1.1	2208	2029	0	0
Solyc06g084095.1.1	288	109	0	0
Solyc03g123590.3.1	1360	1181	0	0
Solyc05g012580.1.1	213	36.0583	187	2764.8
Solyc01g103080.3.1	4222	4043	537	70.8104
Solyc01g102290.3.1	1191	1012	131	69.0109
Solyc11g009040.2.1	1006	827	0	0
Solyc06g005170.3.1	1653	1474	13	4.70189
Solyc09g065910.2.1	521	342	229	356.974
Solyc09g015340.2.1	270	91.0003	0	0
Solyc10g086250.2.1	1616	1437	0	0
Solyc11g069560.2.1	3561	3382	0	0
Solyc07g017495.1.1	411	232	0	0
Solyc03g121295.1.1	838	659	3	2.42696
Solyc02g084650.3.1	864	685	28	21.7919
Solyc02g092490.3.1	3167	2988	51.1365	9.12383
Solyc07g007110.3.1	1414	1235	116	50.0746
Solyc10g044960.2.1	2148	1969	74	20.0361
Solyc07g055040.1.1	402	223	14	33.4696
Solyc04g050980.1.1	369	190	0	0
Solyc11g005160.1.1	1293	1114	1	0.478566
Solyc01g066520.3.1	2129	1950	110	30.0736
Solyc06g082210.1.1	669	490	114	124.032
Solyc06g076410.3.1	1172	993	44.5683	23.9278
Solyc07g039525.1.1	599	420	5.7454	7.29285
Solyc10g018947.1.1	235	56.1701	0	0
Solyc01g067320.1.1	291	112	0	0
Solyc11g031970.2.1	1217	1038	4	2.05442
Solyc05g053130.3.1	2970	2791	67	12.798
Solyc11g030780.1.1	339	160	0	0
Solyc02g065740.3.1	1499	1320	0	0
Solyc02g085035.1.1	2511	2332	95	21.7181
Solyc07g063980.1.1	531	352	0	0
Solyc11g017140.2.1	1652	1473	443.226	160.417
Solyc01g107440.2.1	393	214	0	0
Solyc05g026030.1.1	288	109	0	0
Solyc09g059830.2.1	1677	1498	0	0
Solyc09g089910.1.1	432	253	0	0
Solyc12g019010.2.1	1139	960	8	4.44268
Solyc09g009400.3.1	2601	2422	5.26113	1.15806
Solyc10g086780.2.1	2111	1932	10	2.75943
Solyc10g051225.1.1	483	304	0	0
Solyc07g032615.1.1	1132	953	13	7.27239
Solyc03g116660.3.1	3119	2940	30	5.44002
Solyc01g091240.3.1	1943	1764	11	3.32446
Solyc04g014300.1.1	171	13.7365	0	0
Solyc05g051980.3.1	1863	1684	0	0
Solyc05g047610.3.1	1689	1510	27	9.53265
Solyc04g024500.3.1	2206	2027	144	37.8735
Solyc01g057420.1.1	243	64.0516	0	0
Solyc04g071150.3.1	6146	5967	2.0989	0.187527
Solyc07g065985.1.1	675	496	10	10.7484
Solyc02g065670.2.1	1176	997	0	0
Solyc07g042680.3.1	3689	3510	563.845	85.6405
Solyc05g016033.1.1	42	3.32593	0	0
Solyc06g074600.1.1	177	15.5846	0	0
Solyc04g053023.1.1	120	6.21	0	0
Solyc01g090515.1.1	644	465	3	3.4395
Solyc07g054090.3.1	2248	2069	72.5194	18.6862
Solyc10g054823.1.1	9	2.70348	0	0
Solyc01g108043.1.1	285	106	0.993492	4.99672
Solyc07g025450.2.1	120	6.21	0	0
Solyc08g075860.3.1	2301	2122	1791	449.963
Solyc05g039965.1.1	605	426	0	0
Solyc11g011940.2.1	2829	2650	0	0
Solyc12g005910.2.1	1276	1097	65	31.5888
Solyc04g014390.3.1	980	801	64	42.5965
Solyc05g053360.3.1	1494	1315	109	44.1904
Solyc06g071600.3.1	1249	1070	6	2.98947
Solyc02g014630.1.1	510	331	0	0
Solyc07g045150.3.1	1288	1109	34	16.3446
Solyc07g041362.1.1	1542	1363	0	0
Solyc06g050690.3.1	2959	2780	0	0
Solyc07g025210.2.1	2190	2011	154.662	41.0014
Solyc02g064765.1.1	355	176	0	0
Solyc04g007820.3.1	641	462	0	0
Solyc09g030380.1.1	150	9.35544	0	0
Solyc01g091200.3.1	1756	1577	12	4.05673
Solyc02g081250.2.1	7163	6984	14	1.06869
Solyc02g050287.1.1	1125	946	36	20.2879
Solyc08g069070.2.1	900	721	0	0
Solyc02g036260.3.1	2846	2667	0	0
Solyc10g005440.2.1	2834	2655	0	0
Solyc04g011590.3.1	1776	1597	0	0
Solyc01g086860.3.1	1061	882	65.495	39.5883
Solyc02g055530.3.1	5746	5567	0	0
Solyc05g021520.1.1	111	5.62895	0	0
Solyc04g011960.2.1	2667	2488	0	0
Solyc03g098530.1.1	891	712	0	0
Solyc02g088190.3.1	1673	1494	2	0.713684
Solyc04g081580.3.1	2797	2618	811	165.15
Solyc05g052040.1.1	1098	919	57	33.0663
Solyc10g082040.2.1	706	527	0	0
Solyc07g005520.1.1	1326	1147	23	10.6903
Solyc12g088930.1.1	825	646	1	0.825266
Solyc03g082820.3.1	6345	6166	78	6.744
Solyc12g049680.1.1	195	23.5677	0	0
Solyc12g049650.1.1	366	187	0	0
Solyc05g026605.1.1	600	421	0	0
Solyc08g008180.2.1	2216	2037	68	17.7969
Solyc08g067800.2.1	1538	1359	7	2.74603
Solyc07g053240.3.1	1073	894	0	0
Solyc10g080630.2.1	4654	4475	95	11.3177
Solyc03g058540.2.1	1035	856	0	0
Solyc02g078040.3.1	1042	863	1	0.617754
Solyc01g095680.2.1	1154	975	2	1.09358
Solyc12g056510.2.1	1833	1654	63	20.3063
Solyc09g009820.3.1	1441	1262	32	13.5182
Solyc06g075730.2.1	490	311	0	0
Solyc07g053300.1.1	1827	1648	0	0
Solyc01g067275.1.1	222	43.8484	0	0
Solyc03g096160.2.1	896	717	50.6595	37.6677
Solyc01g088720.3.1	2912	2733	160.474	31.3035
Solyc01g021675.1.1	474	295	0	0
Solyc09g090130.3.1	1346	1167	11	5.02514
Solyc12g044800.2.1	3150	2971	176	31.5818
Solyc08g029130.3.1	5600	5421	313	30.7816
Solyc01g006180.3.1	2508	2329	33	7.5539
Solyc09g018200.1.1	756	577	0	0
Solyc04g083000.1.1	141	8.14747	0	0
Solyc10g050700.1.1	255	76.0064	0	0
Solyc08g015670.3.1	2640	2461	1	0.216628
Solyc10g028550.2.1	414	235	4	9.07442
Solyc10g079660.2.1	3093	2914	0	0
Solyc02g014777.1.1	258	79.0036	0	0
Solyc04g078730.2.1	6504	6325	0	0
Solyc10g062035.1.1	879	700	16	12.1856
Solyc08g062707.1.1	1413	1234	0	0
Solyc03g007240.3.1	3428	3249	309.032	50.7085
Solyc12g010590.2.1	1573	1394	1	0.382441
Solyc02g091460.3.1	1800	1621	171.873	56.5265
Solyc01g059888.1.1	1113	934	0	0
Solyc10g008065.1.1	505	326	4	6.54138
Solyc10g018580.1.1	243	64.0516	16.6224	138.353
Solyc06g069020.3.1	1326	1147	331	153.848
Solyc01g049920.1.1	222	43.8484	0	0
Solyc03g051920.3.1	1083	904	50	29.4868
Solyc01g079090.3.1	2000	1821	121	35.4244
Solyc06g070985.1.1	246	67.0317	2	15.9066
Solyc08g068050.3.1	1756	1577	7	2.36643
Solyc07g024030.3.1	1434	1255	0	0
Solyc09g059817.1.1	218	40.2855	0	0
